Line,,,,,,,,
2 43,121,97.4529,194.3722 0009157,205.054,155.0254,15.244903,312,7862
1 43,122U, 18004M  ,20122.76724922,0.00000664, +00000-0, +31133-4 ,0,9992
2 43,122,97.4542,193.7730 0009171,209.8725,150.1989,15.2314143,112,7880
1 43,123U, 18004N  ,20122.77605007,0.00001727, +00000-0, +71605-4 ,0,9995
2 43,123,97.4514,195.0927 0008825,204.698,155.3836,15.2522093,112,7988
1 43,124U, 18004P  ,20122.76588956,0.00001697, +00000-0, +70578-4 ,0,9992
2 43,124,97.4517,194.9714 0008910,203.5854,156.4977,15.251512,712,7973
1 43,125U, 18004Q  ,20122.77871416,0.0000204, +00000-0, +83291-4 ,0,9999
2 43,125,97.4521,195.2616 0008746,202.9694,157.1154,15.2553969,312,7992
1 43,126U, 18004R  ,20122.75844195,0.00002086, +00000-0, +85391-4 ,0,9995
2 43,126,97.4521,195.1467 0008778,203.0403,157.0443,15.2541845,412,7981
1 43,127U, 18004S  ,20122.72052438,0.00000759,  00000-0,  34705-4 ,0,9992
2 43,127,97.4475,193.7387 0008821,209.5544,150.5196,15.2355728,312,7908
1 43,128U, 18004T  ,20123.12846035,0.00031726,  00000-0,  17933-3 ,0,9993
2 43,128,96.758,176.5020 0005576,354.2194,5.9009,15.7904937,713,2075
1 43,130U, 18004V  ,20122.78409936,0.0000097, +00000-0, +43211-4 ,0,9998
2 43,130,97.4488,194.0558 0008842,209.2061,150.8683,15.2382736,812,7924
1 43,131U, 18004W  ,20122.73925759,0.00001869,  00000-0,  77470-4 ,0,9992
2 43,131,97.4509,194.9562 0008444,205.7318,154.3501,15.2513902,412,7977
1 43,132U, 18004X  ,20122.77349153,0.00001293, +00000-0, +55807-4 ,0,9996
2 43,132,97.4495,194.3968 0008727,208.5878,151.4882,15.2430957,512,7948
1 43,137U, 18004AC ,20122.73757083,0.00001008, +00000-0, +44493-4 ,0,9995
2 43,137,97.4481,194.2100 0008264,210.67,149.4055,15.2403948,812,7930
1 43,138U, 18004AD ,20122.72843516,0.00001606,  00000-0,  67255-4 ,0,9997
2 43,138,97.4507,194.9609 0008071,209.0089,151.0701,15.2498581,912,7978
1 43,139U, 18004AE ,20122.74602965,0.00002607,  00000-0,  10310-3 ,0,9992
2 43,139,97.4538,196.0339 0007876,205.1783,154.9073,15.2636201,812,8029
1 43,140U, 18004AF ,20122.78263335,0.00003224, +00000-0, +12364-3 ,0,9999
2 43,140,97.4554,196.6843 0007662,202.834,157.2559,15.2720776,212,8076
1 43,141U, 18004AG ,20122.83678273,0.00003285, +00000-0, +12486-3 ,0,9999
2 43,141,97.4566,196.9681 0007688,201.6652,158.4263,15.2749588,712,8098
1 43,142U, 18004AH ,20122.74958218,0.00003816, +00000-0, +14314-3 ,0,9992
2 43,142,97.4568,197.1142 0007693,201.6821,158.4093,15.2782933,412,8088
1 43,143U, 18004AJ ,20123.13550172,0.00001714,  00000-0,  71167-4 ,0,9999
2 43,143,97.4488,195.5421 0006441,212.1174,147.9672,15.2519866,612,8058
1 43,144U, 18004AK ,20122.72924509,0.00001788, +00000-0, +73007-4 ,0,9999
2 43,144,97.4522,195.7819 0006849,219.1426,140.9318,15.257053,112,8027
1 43,146U, 18006A  ,20123.2490169,0.00000744,  00000-0,  34219-4 ,0,9990
2 43,146,97.4099,240.6250 0005654,163.9079,254.8873,15.233994,512,7886
1 43,152U, 18007A  ,20122.95053451,-0.00001952, +00000-0, -81649-4 ,0,9991
2 43,152,97.421,127.4895 0001721,101.4342,318.2167,15.2238732,512,7031
1 43,155U, 18008A  ,20122.88078273,0.00000905,  00000-0,  56965-4 ,0,9994
2 43,155,97.4485,193.1528 0016365,313.0618,166.9981,15.1157462,412,5889
1 43,156U, 18008B  ,20122.89526683,0.00000477,  00000-0,  32182-4 ,0,9998
2 43,156,97.4527,193.0199 0013460,312.7161,157.9647,15.1110902,112,5842
1 43,157U, 18008C  ,20122.75248782,0.0000094, +00000-0, +60125-4 ,0,9998
2 43,157,97.4572,192.8359 0014130,307.0345,52.9592,15.1092513,712,5806
1 43,158U, 18008D  ,20122.76738128,0.00000415,  00000-0,  28849-4 ,0,9992
2 43,158,97.4472,192.0103 0012812,311.8596,163.9465,15.1064929,812,5770
1 43,159U, 18008E  ,20122.90264561,0.00000004,  00000-0,  40775-5 ,0,9991
2 43,159,97.4452,191.4441 0012341,311.8542,135.0085,15.0998121,812,5772
1 43,160U, 18008F  ,20122.86744334,0.00000702,  00000-0,  47014-4 ,0,9996
2 43,160,97.4447,191.3102 0008703,327.8495,160.2256,15.1000749,312,5767
1 43,165U, 18010C  ,20123.07684148,0.00001351,  00000-0,  59280-4 ,0,9993
2 43,165,82.9171, 79.1286 0029976,194.8384,165.1976,15.2062036,912,6325
1 43,167U, 18010E  ,20122.43014487,0.00001343, +00000-0, +63233-4 ,0,9991
2 43,167,82.9199,082.4138 0023158,210.978,149.009,15.183882,912,6066
1 43,169U, 18011A  ,20123.08103395,0.00000147,  00000-0,  17833-4 ,0,9999
2 43,169,35.0018,280.9282 0002403,190.5942,169.4728,14.8975007,712,3496
1 43,170U, 18011B  ,20122.90898257,0.00000186,  00000-0,  21869-4 ,0,9996
2 43,170,35.0004,282.2608 0005565,58.032,302.0926,14.897507,212,3467
1 43,171U, 18011C  ,20122.90408662,0.0000018,  00000-0,  21148-4 ,0,9998
2 43,171,34.9992,282.1813 0001669,99.7384,260.3518,14.8975309,212,3460
1 43,172U, 18011D  ,20122.89753518,0.00000179, +00000-0, +21127-4 ,0,9995
2 43,172,35.0016,282.2181 0003125,181.1364,178.9335,14.8974334,212,3460
1 43,180U, 18014A  ,20123.22649791,0.00000203,  00000-0,  12870-4 ,0,9995
2 43,180,97.4455, 32.1203 0001879,77.0477,74.2334,15.1910467,112,4645
1 43,181U, 18014B  ,20123.25985106,0.00000339,  00000-0,  19337-4 ,0,9997
2 43,181,97.4453, 32.3262 0001736,87.3833,27.0943,15.1911774,712,4665
1 43,182U, 18014C  ,20122.69907217,0.00000858,  00000-0,  80380-4 ,0,9994
2 43,182,97.6899, 30.0907 0015211,30.8238,329.3873,14.9656522,612,2669
1 43,183U, 18014D  ,20122.80832477,0.00000594, +00000-0, +57083-4 ,0,9994
2 43,183,97.6893,030.2538 0014853,29.8728,330.3338,14.9661854,212,2689
1 43,184U, 18014E  ,20122.99778571,0.00000172,  00000-0,  20124-4 ,0,9997
2 43,184,97.6894, 30.4710 0014743,29.6035,330.6018,14.966226,812,2712
1 43,185U, 18014F  ,20122.86114823,0.00000134,  00000-0,  16858-4 ,0,9995
2 43,185,97.6902, 30.3650 0014661,30.369,329.8378,14.9662715,212,2695
1 43,186U, 18014G  ,20123.05406495,-0.00000344,  00000-0, -25007-4 ,0,9998
2 43,186,97.697, 31.6401 0011844,26.61,333.5727,14.9679216,512,2757
1 43,187U, 18014H  ,20122.8533316,-0.0000034,  00000-0, -24662-4 ,0,9996
2 43,187,97.6968, 31.4223 0011866,27.2446,332.9396,14.9679217,612,2723
1 43,188U, 18014J  ,20121.71672841,-0.00000249, +00000-0, -16639-4 ,0,9996
2 43,188,97.6972,030.3318 0011991,31.1299,329.0631,14.9679237,12,2557
1 43,189U, 18014K  ,20123.18785212,-0.00000341,  00000-0, -24742-4 ,0,9994
2 43,189,97.6967, 31.7472 0011819,26.0896,334.0919,14.9679119,512,1326
1 43,192U, 18015A  ,20123.22294279,0.00002232,  00000-0,  90934-4 ,0,9997
2 43,192,97.4359,252.9605 0014194,250.8371,227.5319,15.2545459,512,4856
1 43,194U, 18015C  ,20123.14074395,0.00000361,  00000-0,  19490-4 ,0,9994
2 43,194,97.4277,248.8100 0013617,273.9834,210.1845,15.208599,912,4620
1 43,195U, 18015D  ,20123.25915852,0.00001244,  00000-0,  53519-4 ,0,9990
2 43,195,97.4325,252.2947 0015803,259.8022,162.0934,15.2443511,912,4850
1 43,196U, 18015E  ,20123.26591833,0.00000509,  00000-0,  23773-4 ,0,9993
2 43,196,97.43,252.1752 0017194,267.2804,92.6465,15.2422026,912,4869
1 43,197U, 18015F  ,20122.91226234,0.00000799,  00000-0,  35423-4 ,0,9991
2 43,197,97.4292,251.8984 0017420,268.7862,211.8623,15.2444148,812,4820
1 43,199U, 18015H  ,20123.2095073,0.00001611,  00000-0,  66043-4 ,0,9997
2 43,199,97.4133,251.3398 0015210,261.9737,148.8416,15.2565392,812,4915
1 43,204U, 18015K  ,20123.25478539,0.00001229,  00000-0,  52595-4 ,0,9993
2 43,204,97.4329,252.4841 0015284,262.2937,164.4331,15.2464126,12,4466
1 43,215U, 18020A  ,20123.16649806,-0.00000217,  00000-0, -71516-5 ,0,9991
2 43,215,97.4458,130.5991 0001663,83.926,340.3708,15.1914637,712,1391
1 43,216U, 18020B  ,20123.18202081,-0.0000008,  00000-0,  00000+0 ,0,9995
2 43,216,97.4463,132.6516 0008032,203.9193,156.2209,15.3433932,612,1474
1 43,217U, 18020C  ,20123.13462841,0.00002589,  00000-0,  82683-4 ,0,9990
2 43,217,97.4473,133.4293 0012603,243.9014,116.0932,15.3334491,812,1471
1 43,236U, 18025A  ,20122.96669389,0.00000745,  00000-0,  34280-4 ,0,9994
2 43,236,97.4007,240.0143 0008865,89.638,45.9485,15.2336107,611,8247
1 43,243U, 18028A  ,20123.17094946,0.00062707,  32916-5,  14587-3 ,0,9999
2 43,243,96.4459,168.3226 0002245,81.666,351.1143,15.9720105,212,1939
1 43,249U, 18030A  ,20123.10304778,0.00000083,  00000-0,  22564-4 ,0,9996
2 43,249,86.3954,145.3567 0002610,85.3171,274.8323,14.3421723,10,9516
1 43,250U, 18030B  ,20122.6210114,0.00000082, +00000-0, +22329-4 ,0,9990
2 43,250,86.3954,145.5490 0002564,80.7542,279.3944,14.342199,510,9446
1 43,251U, 18030C  ,20123.12842087,0.00000082,  00000-0,  22388-4 ,0,9994
2 43,251,86.3955,145.3404 0002042,100.3433,259.7993,14.3421842,910,9491
1 43,252U, 18030D  ,20122.65906971,0.00000089, +00000-0, +24631-4 ,0,9995
2 43,252,86.3956,145.5507 0003251,78.8802,281.2759,14.3421859,410,9483
1 43,253U, 18030E  ,20123.13476029,0.00000085,  00000-0,  23236-4 ,0,9992
2 43,253,86.3955,145.3329 0002603,56.6966,303.4479,14.3421956,10,9488
1 43,254U, 18030F  ,20123.11573529,0.00000086,  00000-0,  23656-4 ,0,9991
2 43,254,86.3955,145.3580 0002179,81.2762,278.868,14.3421909,210,9494
1 43,255U, 18030G  ,20122.59565066,0.00000079, +00000-0, +21083-4 ,0,9994
2 43,255,86.3956,145.5864 0001988,89.8443,270.298,14.342177,410,9453
1 43,256U, 18030H  ,20123.12207962,0.00000081,  00000-0,  21741-4 ,0,9997
2 43,256,86.3952,145.3380 0002239,88.5354,271.6099,14.3421789,310,9497
1 43,257U, 18030J  ,20122.60199389,0.00000079, +00000-0, +21169-4 ,0,9994
2 43,257,86.3957,145.5996 0002465,88.5818,271.566,14.3421805,10,9448
1 43,258U, 18030K  ,20122.6527202,0.000002, +00000-0, +64403-4 ,0,9998
2 43,258,86.3959,145.5783 0002378,74.7642,285.3816,14.3421548,510,9388
1 43,259U, 18031A  ,20123.0964354,0.00000059,  00000-0,  15741-4 ,0,9991
2 43,259,97.9652,202.0774 0004407,359.5663,0.5542,14.7644662,611,2586
1 43,260U, 18031B  ,20123.07386716,0.00000085,  00000-0,  19473-4 ,0,9995
2 43,260,97.9645,202.0666 0006563,62.8707,297.3177,14.7644896,211,2572
1 43,262U, 18031D  ,20123.11900097,0.00000057,  00000-0,  15478-4 ,0,9996
2 43,262,97.9655,202.0753 0004054,13.0221,347.11,14.7645167,211,2576
1 43,275U, 18034A  ,20123.07905304,-0.00000178,  00000-0, -14624-3 ,0,9991
2 43,275,63.4038, 79.8522 0074832,2.673,357.4683,13.4519509,910,1264
1 43,276U, 18034B  ,20123.02935348,-0.00000112,  00000-0, -36881-4 ,0,9996
2 43,276,63.404, 79.9665 0075647,2.584,115.8866,13.4519566,110,1256
1 43,277U, 18034C  ,20123.02924685,-0.00000103,  00000-0, -21542-4 ,0,9997
2 43,277,63.4057, 79.1342 0075544,2.6399,116.1528,13.4519513,310,1270
1 43,279U, 18034E  ,20123.01816659,0.00000444,  00000-0,  88983-3 ,0,9996
2 43,279,63.4037, 80.0838 0074642,4.5737,355.5894,13.4520297,210,1259
1 43,437U, 18039A  ,20122.76554047,-0.00000003, +00000-0, +16883-4 ,0,9991
2 43,437,98.6311,190.1201 0000993,76.9025,283.2266,14.267347,310,5085
1 43,439U, 18040A  ,20123.19255252,0.0000091,  00000-0,  46779-4 ,0,9992
2 43,439,97.3331,197.3488 0009578,219.2609,193.1989,15.1886979,911,1836
1 43,440U, 18040B  ,20123.18910858,0.00000885,  00000-0,  45655-4 ,0,9996
2 43,440,97.3329,197.3680 0009279,253.5763,185.3072,15.1882767,811,1835
1 43,441U, 18040C  ,20123.23887356,0.00000793,  00000-0,  41235-4 ,0,9997
2 43,441,97.3451,198.4763 0008819,271.215,167.5147,15.188466,911,1843
1 43,442U, 18040D  ,20122.86473382,0.00000888,  00000-0,  45903-4 ,0,9997
2 43,442,97.332,196.9881 0004104,264.734,206.8791,15.1877412,211,1789
1 43,443U, 18040E  ,20123.22422002,0.00000698,  00000-0,  36716-4 ,0,9993
2 43,443,97.3367,197.7696 0003612,209.1843,228.678,15.18807,111,1848
1 43,461U, 18043A  ,20123.22172211,0.00000031,  00000-0,  16769-4 ,0,9997
2 43,461,98.1949, 61.0379 0001965,143.9624,216.1707,14.577594,910,5568
1 43,466U, 98067NP ,20123.04549367,0.00162411,  21352-4,  42601-3 ,0,9997
2 43,466,51.6253,137.0083 0006002,30.8862,329.2497,15.9449725,311,3093
1 43,467U, 98067NQ ,20122.63442311,0.00024191,  00000-0,  17542-3 ,0,9994
2 43,467,51.6326,162.3111 0001088,13.2782,346.8245,15.7327612,911,2733
1 43,476U, 18047A  ,20122.816265,0.00000286, +00000-0, +10420-4 ,0,9996
2 43,476,88.9888,144.1231 0020382,84.0394,276.3176,15.2401064,110,8111
1 43,477U, 18047B  ,20122.81653365,0.00000284, +00000-0, +10328-4 ,0,9991
2 43,477,88.9888,144.1259 0020171,83.7511,276.6034,15.2401077,310,8117
1 43,478U, 18047C  ,20123.07078863,0.00000034,  00000-0,  40243-5 ,0,9998
2 43,478,86.4448,303.3747 0002470,97.212,262.9362,14.4328029,910,2468
1 43,479U, 18047D  ,20123.11381794,0.00000011,  00000-0, -31075-5 ,0,9993
2 43,479,86.3918,303.2311 0001815,80.1566,279.9834,14.342175,10,1852
1 43,480U, 18047E  ,20123.05039249,0.00000015,  00000-0, -16444-5 ,0,9990
2 43,480,86.3919,303.2243 0001926,93.7135,266.4281,14.3421815,210,1833
1 43,481U, 18047F  ,20123.05673109,0.00000014,  00000-0, -19521-5 ,0,9998
2 43,481,86.3922,303.2539 0002417,85.7424,274.4048,14.3421739,510,1821
1 43,482U, 18047G  ,20123.06447951,0.00000034,  00000-0,  42416-5 ,0,9994
2 43,482,86.4447,303.2993 0002619,90.783,269.367,14.4327813,810,2456
1 43,484U, 18048A  ,20123.07853721,0.00000076,  00000-0,  18245-4 ,0,9992
2 43,484,97.9867,203.4078 0009486,176.8538,183.2736,14.7649012,710,3274
1 43,485U, 18048B  ,20123.18167716,0.00000139,  00000-0,  27185-4 ,0,9990
2 43,485,97.9894,203.6804 0011474,174.5045,185.6308,14.7667387,810,3291
1 43,510U, 98067NT ,20123.1808199,0.00007066,  00000-0,  84478-4 ,0,9991
2 43,510,51.6346,185.5356 0002549,263.6344,96.4359,15.6223973,810,6257
1 43,518U, 18054A  ,20122.94728385,0.00001927, +00000-0, +69947-4 ,0,9990
2 43,518,35.0361,343.7127 0008238,184.1176,213.3321,15.2809727,710,3329
1 43,519U, 18054B  ,20123.09414476,0.00002098,  00000-0,  76032-4 ,0,9994
2 43,519,35.0358,342.6215 0007802,224.2904,272.522,15.2810023,310,3347
1 43,529U, 18056A  ,20123.08041544,0.00000125,  00000-0,  20172-4 ,0,9991
2 43,529,97.9915,210.0843 0025428,276.2278,83.6056,14.8739712,0 9,8533
1 43,530U, 18056B  ,20123.08694755,0.00000067,  00000-0,  16767-4 ,0,9991
2 43,530,97.9977,200.4157 0001485,84.5701,275.5687,14.7688786,7 9,7858
1 43,546U, 98067NU ,20122.554246,0.00034224, +00000-0, +25846-3 ,0,9998
2 43,546,51.6333,161.7995 0002809,291.5039,68.5659,15.7211332,510,2867
1 43,547U, 98067NV ,20122.65152668,0.00004485, +00000-0, +56373-4 ,0,9998
2 43,547,51.6362,188.0621 0004356,242.5062,117.5489,15.6197396,510,2205
1 43,548U, 98067NW ,20122.76553497,0.00022677, +00000-0, +17324-3 ,0,9991
2 43,548,51.6324,169.1835 0003718,299.7115,60.3513,15.7208269,310,2917
1 43,549U, 98067NX ,20122.61990912,0.00022885,  00000-0,  17842-3 ,0,9999
2 43,549,51.6349,170.5269 0003273,303.9442,56.1245,15.7159255,410,2443
1 43,550U, 98067NY ,20097.8897743,0.06840374,  12338-4,  81014-3 ,0,9991
2 43,550,51.6154,263.5421 0011233,295.6312,64.3552,16.3553254,1 9,9459
1 43,552U, 98067PA ,20122.541705,0.00025202,  00000-0,  19141-3 ,0,9998
2 43,552,51.6345,169.2933 0004400,302.8253,57.2321,15.7214779,310,2828
1 43,556U, 18046C  ,20122.79259761,0.00001815, +00000-0, +74568-4 ,0,9994
2 43,556,51.6427,329.7401 0008852,126.5987,233.5809,15.2967496,910,231
1 43,557U, 18046D  ,20122.77965521,0.00001848,  00000-0,  76297-4 ,0,9998
2 43,557,51.6429,330.3934 0008824,126.4141,233.7654,15.2941209,810,179
1 43,558U, 18046E  ,20122.98898021,0.00002442,  00000-0,  92777-4 ,0,9994
2 43,558,51.641,325.8807 0008162,129.4099,230.7606,15.3084489,310,299
1 43,559U, 18046F  ,20122.82688519,0.00003071,  00000-0,  11302-3 ,0,9990
2 43,559,51.6421,326.3098 0008075,129.0982,231.0718,15.3099414,910,52
1 43,560U, 18046G  ,20122.81023952,0.0000198,  00000-0,  77668-4 ,0,9990
2 43,560,51.6421,326.9298 0008242,140.9141,219.2437,15.307802,810,265
1 43,561U, 18046H  ,20122.75321156,0.00001668, +00000-0, +67662-4 ,0,9997
2 43,561,51.6424,327.2986 0008353,139.9626,220.1972,15.3062021,509,9810
1 43,569U, 18061A  ,20122.93280932,0.00000084,  00000-0,  22945-4 ,0,9994
2 43,569,86.3946,271.6571 0001874,96.0254,264.1155,14.342178,2 9,2704
1 43,570U, 18061B  ,20122.81865354,0.00000086, +00000-0, +23733-4 ,0,9998
2 43,570,86.3945,271.6862 0002333,88.1056,272.0407,14.3421794,409,2717
1 43,571U, 18061C  ,20122.9962294,0.00000086,  00000-0,  23550-4 ,0,9997
2 43,571,86.3944,271.6193 0002010,86.5405,273.602,14.3421803,2 9,2713
1 43,572U, 18061D  ,20122.95183499,0.00000075,  00000-0,  19626-4 ,0,9992
2 43,572,86.3946,271.6433 0002052,85.9928,274.1502,14.3421616,4 9,2728
1 43,573U, 18061E  ,20122.9835324,0.00000083,  00000-0,  22515-4 ,0,9999
2 43,573,86.3943,271.6058 0002761,96.4543,263.6968,14.3421678,2 9,2709
1 43,574U, 18061F  ,20122.82496845,0.00000086, +00000-0, +23603-4 ,0,9994
2 43,574,86.3946,271.6997 0001868,96.7091,263.4317,14.3421707,509,2727
1 43,575U, 18061G  ,20122.80594493,0.00000086, +00000-0, +23472-4 ,0,9995
2 43,575,86.3943,271.6908 0002037,76.0332,284.109,14.3421631,909,2699
1 43,576U, 18061H  ,20122.85035307,0.00000086, +00000-0, +23597-4 ,0,9993
2 43,576,86.3944,271.6769 0002413,85.9521,274.1951,14.3421831,809,2699
1 43,577U, 18061J  ,20122.83134045,0.00000084, +00000-0, +22865-4 ,0,9996
2 43,577,86.3945,271.6913 0001921,91.864,268.2776,14.3421782,809,2732
1 43,578U, 18061K  ,20122.86939358,0.00000086, +00000-0, +23555-4 ,0,9999
2 43,578,86.3943,271.6591 0001963,94.5055,265.6365,14.342175,209,2700
1 43,585U, 18063A  ,20123.24613699,0.00000724,  00000-0,  33139-4 ,0,9997
2 43,585,97.3838,203.5981 0017560,25.392,38.4198,15.235793,7 9,8207
1 43,591U, 98067PF ,20123.11634594,0.00030372,  00000-0,  20836-3 ,0,9990
2 43,591,51.6324,164.7778 0004611,322.8191,37.2489,15.7442625,9 9,8604
1 43,595U, 98067PG ,20122.59229142,0.00028189, +00000-0, +21234-3 ,0,9990
2 43,595,51.6319,171.7456 0002105,319.4799,40.6043,15.7228234,609,7647
1 43,596U, 98067PH ,20122.58738062,0.00026836, +00000-0, +20332-3 ,0,9991
2 43,596,51.6324,172.5330 0002116,302.8684,57.2111,15.7217412,809,7632
1 43,600U, 18066A  ,20122.81820415,0.00030146,  00000-0,  11865-3 ,0,9998
2 43,600,96.7214,129.9139 0006564,91.0007,269.2018,15.8680897,3 9,7971
1 43,609U, 18068A  ,20123.11396118,-0.00000005,  00000-0,  13874-4 ,0,9996
2 43,609,98.5324,199.0613 0011277,277.3341,82.6571,14.3416486,1 8,6437
1 43,613U, 18070A  ,20123.13363492,0.00001252,  00000-0,  45312-4 ,0,9991
2 43,613,92.0011, 48.9035 0003248,98.0972,262.0646,15.2826334,6 9,817
1 43,614U, 18070B  ,20122.78686998,0.00002586, +00000-0, +66986-4 ,0,9992
2 43,614,93.0207,135.3056 0016738,148.5003,211.7257,15.3897577,909,1309
1 43,615U, 18070C  ,20122.684005,0.00002553, +00000-0, +66418-4 ,0,9999
2 43,615,93.021,135.2562 0016887,148.5577,211.669,15.3884201,409,1288
1 43,616U, 18070D  ,20122.76388101,0.00003396, +00000-0, +84746-4 ,0,9991
2 43,616,93.0172,135.2179 0017323,150.1303,210.0945,15.4008939,309,1330
1 43,617U, 18070E  ,20123.12735021,0.00003618,  00000-0,  89783-4 ,0,9993
2 43,617,93.0226,135.8416 0016887,145.5487,214.6866,15.4025999,6 9,1392
1 43,618U, 18071A  ,20123.04800576,-0.00000269,  00000-0, -19327-4 ,0,9992
2 43,618,97.7623, 18.9342 0015171,72.81,287.4786,14.949228,1 8,8646
1 43,619U, 18071B  ,20123.23921876,-0.00000562,  00000-0, -46260-4 ,0,9993
2 43,619,97.7636, 19.0808 0008091,71.444,288.7662,14.94904,3 8,8668
1 43,636U, 18075A  ,20123.07245981,0.00000078,  00000-0,  27260-4 ,0,9993
2 43,636,98.1508,196.2138 0009975,268.0814,91.9245,14.5723945,9 8,4599
1 43,640U, 98067PQ ,20122.62742835,0.00011369,  00000-0,  12002-3 ,0,9999
2 43,640,51.6344,185.6026 0003190,222.3684,137.7065,15.647442,4 8,9395
1 43,641U, 18076A  ,20123.10635874,-0.00000013,  00000-0,  49322-5 ,0,9992
2 43,641,97.8895,309.8843 0001447,78.2593,281.8786,14.8215354,3 8,4739
1 43,642U, 18077A  ,20123.07218017,0.00000055,  00000-0,  21298-4 ,0,9992
2 43,642,98.195,179.3112 0001240,74.3946,285.7394,14.5928311,9 8,3267
1 43,643U, 18077B  ,20123.07206346,0.00000052,  00000-0,  20738-4 ,0,9990
2 43,643,98.1949,179.2969 0001233,75.8247,284.3093,14.5928449,2 8,3263
1 43,655U, 18081A  ,20123.06250784,-0.00000151,  00000-0, -10390-3 ,0,9996
2 43,655,99.3495,131.1966 0001921,78.9653,281.172,13.7929808,8 7,6528
1 43,657U, 18082A  ,20123.06176067,-0.00000075,  00000-0,  00000+0 ,0,9997
2 43,657,67.1468,113.9545 0007914,257.9126,102.1075,13.9650422,3 7,7533
1 43,662U, 18083A  ,20123.23916847,0.00000355,  00000-0,  21729-4 ,0,9997
2 43,662,97.4844,148.3570 0001524,86.3597,341.3329,15.1633332,2 8,3530
1 43,672U, 18084B  ,20123.17010764,0.0000019,  00000-0,  29025-4 ,0,9999
2 43,672,97.8593,234.5970 0001461,98.5215,261.6165,14.8424349,7 8,1739
1 43,676U, 18084F  ,20123.01329685,-0.00000022,  00000-0,  37140-5 ,0,9994
2 43,676,97.8677,238.5989 0014671,295.8277,64.1441,14.8885363,0 8,1943
1 43,677U, 18084G  ,20123.16099449,0.00000081,  00000-0,  14178-4 ,0,9992
2 43,677,97.8763,240.3511 0014927,314.8654,45.135,14.9027487,4 8,2047
1 43,678U, 18084H  ,20123.25467661,0.00000018,  00000-0,  75180-5 ,0,9999
2 43,678,97.8758,241.6766 0009368,337.6272,22.4523,14.9162449,3 8,2137
1 43,679U, 18084J  ,20122.87567517,0.00000439,  00000-0,  48750-4 ,0,9997
2 43,679,97.8813,241.9294 0008657,348.4239,11.6779,14.9219686,7 8,2102
1 43,680U, 98067PR ,20122.57008159,0.00243195,  34302-4,  60372-3 ,0,9994
2 43,680,51.6287,153.4074 0007681,16.0768,344.0482,15.9536939,410,6619
1 43,681U, 18084K  ,20122.86455926,0.00000286, +00000-0, +33975-4 ,0,9992
2 43,681,97.8784,241.4449 0008825,340.7823,19.3062,14.9183269,708,2040
1 43,689U, 18087A  ,20122.77595154,-0.00000015, +00000-0, +12919-4 ,0,9997
2 43,689,98.7019,183.0388 0003287,112.1884,247.9642,14.2148866,407,6968
1 43,690U, 18088A  ,20123.08647996,0.00000957,  00000-0,  42234-4 ,0,9994
2 43,690,85.0348,108.8736 0017035,116.15,244.1496,15.2016728,0 8,1691
1 43,692U, 18088C  ,20123.03704126,0.00001499,  00000-0,  66098-4 ,0,9996
2 43,692,85.0311,108.4468 0019244,99.7738,260.5678,15.2069325,7 8,1685
1 43,693U, 18088D  ,20122.4411929,0.0000257,  00000-0,  10808-3 ,0,9991
2 43,693,85.0323,108.1295 0020409,102.501,257.8517,15.2267615,5 8,1697
1 43,694U, 18088E  ,20123.13154352,0.00001051,  00000-0,  44088-4 ,0,9998
2 43,694,85.0292,107.4916 0021684,93.402,266.9703,15.2189668,8 8,1793
1 43,695U, 18088F  ,20122.71861915,0.00001999, +00000-0, +87603-4 ,0,9993
2 43,695,85.029,108.3438 0019594,114.0787,246.2508,15.2112923,108,1672
1 43,696U, 18088G  ,20122.53807248,0.00001067, +00000-0, +44793-4 ,0,9992
2 43,696,85.0293,107.8873 0021722,95.2801,265.092,15.218982,208,1708
1 43,697U, 18088H  ,20122.58174435,0.00002248, +00000-0, +96618-4 ,0,9998
2 43,697,85.0352,108.4623 0018534,98.0602,262.2744,15.2188987,208,1708
1 43,710U, 18094A  ,20123.24421762,0.00000341,  00000-0,  17166-4 ,0,9996
2 43,710,97.4067,131.2855 0013289,201.3548,214.8004,15.2364136,4 8,586
1 43,711U, 18094B  ,20122.90732019,0.00000245,  00000-0,  14518-4 ,0,9990
2 43,711,97.4095,128.7960 0011560,205.3237,245.7683,15.2007378,3 8,380
1 43,712U, 18094C  ,20123.24162546,0.00000853,  00000-0,  38281-4 ,0,9999
2 43,712,97.4066,131.3001 0012673,197.9218,225.3415,15.2385861,7 8,585
1 43,713U, 18094D  ,20123.24487067,0.00000671,  00000-0,  30649-4 ,0,9996
2 43,713,97.406,131.4136 0013497,202.8167,220.5214,15.2392724,5 8,582
1 43,714U, 18094E  ,20123.2542263,0.00000519,  00000-0,  24546-4 ,0,9993
2 43,714,97.4067,131.2943 0012026,199.3403,216.6714,15.2368267,8 8,583
1 43,717U, 18095A  ,20123.13478466,0.00000045,  00000-0,  13499-4 ,0,9991
2 43,717,97.9416,195.5490 0001743,91.2359,268.905,14.7710205,6 7,7958
1 43,719U, 18096A  ,20123.06105613,0.00000093,  00000-0,  19604-4 ,0,9994
2 43,719,97.9063,191.0778 0011167,25.7834,334.3931,14.7873246,5 7,6813
1 43,720U, 18096B  ,20123.13985686,0.00002704,  00000-0,  10094-3 ,0,9994
